
  0%|                                                                                                                                                                                        | 0/5421 [00:00<?, ?it/s]
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos

 92%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████              | 4986/5421 [11:08<00:45,  9.64it/s]
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
Actual class: polyglottos, Predicted class: polyglottos
